CODIGO,TRABALHO,COLECAO,ARTE/HOT,SERVICO_GERAL,SERVICO_ESPECIFICO,DATA,QUANTIDADE,PRECO_TOTAL,PRECO_UNIT
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-01,104,208.0,2.0
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-01,920,450.0,0.49
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,CALENDÁRIO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-01,295,450.0,1.53
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-01,310,450.0,1.45
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-01,214,428.0,2.0
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-01,700,450.0,0.64
4607,PASTEL BLOCK,FRESCOR 2023,LISTRAS,HOT,HOT STAMPING,2024-08-01,640,670.0,1.05
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-01-18,100,200.0,2.0
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-01-18,136,272.0,2.0
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-01-18,44,70.4,1.6
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-01-18,170,340.0,2.0
não especificado,PERSONALIZADO,2024,PERSONALIZADO,VERNIZ,VERNIZ LOCALIZADO,2024-01-18,170,205.0,1.21
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-01-18,1,185.0,185.0
3976,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2024-01-18,900,260.0,0.29
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-01-18,1,185.0,185.0
3976,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,2024-01-18,900,750.0,0.83
não especificado,FRESCOR 2024,FRESCOR 2024,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,2024-05-02,8750,5416.25,0.62
não especificado,FRESCOR 2024,FRESCOR 2024,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,2024-05-02,1000,471.0,0.47
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-02,75,165.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-02,70,154.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-02,140,308.0,2.2
não especificado,BOSSA NOVA,2024,CAPAS,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-02,50,110.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-05-02,850,526.15,0.62
4546,PASTEL BLOCK,FRESCOR 2023,LISTRAS,HOT,HOT STAMPING,2024-05-02,760,740.0,0.97
5420/5444,TRAMA,FRESCOR 2024,XADREZ,HOT,HOT STAMPING,2024-08-02,1900,1406.0,0.74
5420/5444,TRAMA,FRESCOR 2024,XADREZ,HOT,HOT STAMPING,2024-08-02,440,740.0,1.68
5437/5482,TRAMA,FRESCOR 2024,PONTOS,HOT,HOT STAMPING,2024-08-02,2900,2146.0,0.74
5468/5390,TRAMA,FRESCOR 2024,XADREZ,HOT,HOT STAMPING,2024-08-02,2400,1776.0,0.74
5550/5536,BOSSA NOVA,FRESCOR 2024,CADÊNCIA,HOT,HOT STAMPING,2024-08-02,2400,1776.0,0.74
5512,BOSSA NOVA,FRESCOR 2024,CADÊNCIA,HOT,HOT STAMPING,2024-08-02,840,740.0,0.88
5505/5499,BOSSA NOVA,FRESCOR 2024,BOÊMIA,HOT,HOT STAMPING,2024-08-02,2600,1924.0,0.74
5574,BOSSA NOVA,FRESCOR 2024,BOÊMIA,HOT,HOT STAMPING,2024-08-02,1250,925.0,0.74
5567,BOSSA NOVA,FRESCOR 2024,BOÊMIA,HOT,HOT STAMPING,2024-08-02,1200,888.0,0.74
5529/5543,BOSSA NOVA,FRESCOR 2024,BOÊMIA,HOT,HOT STAMPING,2024-08-02,2900,2146.0,0.74
609,MELISSA,COLEÇÃO 2023,CAMINHO DAS ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2024-08-02,1000,220.0,0.22
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-08-02,1,200.0,200.0
609,MELISSA,COLEÇÃO 2023,CAMINHO DAS ABELHAS,HOT,HOT STAMPING,2024-08-02,1000,350.0,0.35
548,MELISSA,COLEÇÃO 2023,COLMEIA,VERNIZ,VERNIZ LOCALIZADO,2024-08-02,1100,242.0,0.22
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-08-02,1,200.0,200.0
548,MELISSA,COLEÇÃO 2023,COLMEIA,HOT,HOT STAMPING,2024-08-02,1100,814.0,0.74
4034,MELISSA,COLEÇÃO 2024,COLMEIA,VERNIZ,VERNIZ LOCALIZADO,2024-08-02,900,220.0,0.24
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-08-02,1,200.0,200.0
4034,MELISSA,COLEÇÃO 2024,COLMEIA,HOT,HOT STAMPING,2024-08-02,900,740.0,0.82
4003,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2024-08-02,900,220.0,0.24
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-08-02,1,200.0,200.0
4003,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,2024-08-02,900,740.0,0.82
3983,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2024-08-02,1000,220.0,0.22
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-08-02,1,200.0,200.0
3983,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,2024-08-02,1000,740.0,0.74
2290,PASTEL BLOCK,FRESCOR 2023,SPORT,HOT,HOT STAMPING,2024-08-02,1100,814.0,0.74
não especificado,ASTRAL,COLEÇÃO 2024,SIGNOS,HOT,HOT STAMPING,2024-08-02,4300,3182.0,0.74
não especificado,CADERNO ORGANIZADOR,AVULSO,FORRO,LAMINAÇÃO,LAM. FOSCA FR,2024-08-02,1070,360.0,0.34
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-08-02,14,28.0,2.0
não especificado,MELISSA,COLEÇÃO 2023,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,2024-08-02,2140,1076.42,0.5
não especificado,MELISSA,COLEÇÃO 2023,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,2024-08-02,1000,619.0,0.62
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-08-02,365,450.0,1.23
5475,TRAMA,FRESCOR 2024,TEIA,HOT,HOT STAMPING,2024-02-28,1200,1776.0,1.48
5383/5406,TRAMA,FRESCOR 2024,TEIA,HOT,HOT STAMPING,2024-02-28,2300,3404.0,1.48
5413/5451,TRAMA,FRESCOR 2024,TEIA,HOT,HOT STAMPING,2024-02-28,2300,3404.0,1.48
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-02-28,425,360.0,0.85
não especificado,NOTAS MIX,AVULSO,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,2024-02-28,245,360.0,1.47
não especificado,CADERNO ORGANIZADOR,AVULSO,FORRO,LAMINAÇÃO,LAM. FOSCA FR,2024-02-28,7340,4433.36,0.6
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-03,50,100.0,2.0
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. HIGH TECH,2024-06-03,625,450.0,0.72
não especificado,MELISSA,COLEÇÃO 2023,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,2024-03-14,2100,1064.7,0.51
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-14,115,253.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-14,330,450.0,1.36
não especificado,MELISSA,COLEÇÃO 2023,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,2024-03-14,1570,971.83,0.62
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-03-14,2740,1378.22,0.5
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-25,120,264.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-25,428,450.0,1.05
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-25,225,450.0,2.0
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-25,30,66.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-25,955,450.0,0.47
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-25,217,450.0,2.07
não especificado,CAIXA PRESENTE,AVULSO,ECOMMERCE/LOJA,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-25,130,286.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-03-25,16,28.0,1.75
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-03-25,390,360.0,0.92
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-03-25,1160,360.0,0.31
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-03-25,370,360.0,0.97
4034,MELISSA,COLEÇÃO 2024,COLMEIA,VERNIZ,VERNIZ LOCALIZADO,2024-03-25,190,220.0,1.16
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-03-25,1,200.0,200.0
4034,MELISSA,COLEÇÃO 2024,COLMEIA,HOT,HOT STAMPING,2024-03-25,190,740.0,3.89
609,MELISSA,COLEÇÃO 2023,CAMINHO DAS ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2024-03-25,1000,220.0,0.22
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-03-25,1,200.0,200.0
609,MELISSA,COLEÇÃO 2023,CAMINHO DAS ABELHAS,HOT,HOT STAMPING,2024-03-25,1000,350.0,0.35
1873,MELISSA,COLEÇÃO 2023,COLMEIA,VERNIZ,VERNIZ LOCALIZADO,2024-03-25,1000,220.0,0.22
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-03-25,1,200.0,200.0
1873,MELISSA,COLEÇÃO 2023,COLMEIA,HOT,HOT STAMPING,2024-03-25,1000,740.0,0.74
548,MELISSA,COLEÇÃO 2023,COLMEIA,VERNIZ,VERNIZ LOCALIZADO,2024-03-25,1000,220.0,0.22
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-03-25,1,200.0,200.0
548,MELISSA,COLEÇÃO 2023,COLMEIA,HOT,HOT STAMPING,2024-03-25,1000,740.0,0.74
3976,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2024-03-25,1170,257.4,0.22
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-03-25,1,200.0,200.0
3976,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,2024-03-25,1170,877.5,0.75
4119,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2024-03-25,1000,220.0,0.22
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-03-25,1,200.0,200.0
4119,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,2024-03-25,1000,750.0,0.75
3983,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2024-03-25,1000,220.0,0.22
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-03-25,1,200.0,200.0
3983,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,2024-03-25,1000,740.0,0.74
4003,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2024-03-25,1000,220.0,0.22
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-03-25,1,200.0,200.0
4003,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,2024-03-25,1000,740.0,0.74
4379,ASTRAL,COLEÇÃO 2025,ECLIPSE,HOT,HOT STAMPING,2024-03-25,500,1500.0,3.0
2924,ASTRAL,COLEÇÃO 2024,CARTAS DO ZODÍACO,HOT,HOT STAMPING,2024-03-25,510,740.0,1.45
2764,ASTRAL,COLEÇÃO 2024,ESPAÇO TEMPO,HOT,HOT STAMPING,2024-03-25,1000,1500.0,1.5
não especificado,BOSSA NOVA,FRESCOR 2024,CADÊNCIA,HOT,HOT STAMPING,2024-03-25,600,740.0,1.23
5574,BOSSA NOVA,FRESCOR 2024,BOÊMIA,HOT,HOT STAMPING,2024-03-25,630,740.0,1.17
5734,BEBE,ALBUM DO BEBÊ,ALBUM DO BEBÊ,HOT,HOT STAMPING,2024-03-26,1100,1650.0,1.5
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-26,250,450.0,1.8
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-03-26,395,450.0,1.14
não especificado,BEBE,ALBUM DO BEBÊ,LUVA,LAMINAÇÃO,LAM. FOSCA FR,2024-03-26,1520,940.88,0.62
5734,BEBE,ALBUM DO BEBÊ,LUVA,HOT,HOT STAMPING,2024-03-26,1200,1800.0,1.5
não especificado,MELISSA,COLEÇÃO 2024,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,2024-03-26,1100,360.0,0.33
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-07-05,40,88.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-07-05,490,450.0,0.92
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-07-05,160,352.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-07-05,108,237.6,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-07-05,80,176.0,2.2
não especificado,FABULA,2024,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,2024-05-20,60,105.0,1.75
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-20,421,450.0,1.07
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-05-20,590,360.0,0.61
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-20,10,22.0,2.2
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,POLEN+ASTRAL+KEMELY,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-20,920,450.0,0.49
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,CAPAS,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,304,450.0,1.48
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,540,450.0,0.83
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,330,450.0,1.36
não especificado,COLEÇÃO 2025,AVULSO,CATALOGO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,830,450.0,0.54
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,MELISSA,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,746,450.0,0.6
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,630,450.0,0.71
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,BOSSA NOVA,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,240,450.0,1.88
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,BOSSA NOVA,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,315,450.0,1.43
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,BOSSA NOVA,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,35,77.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,120,264.0,2.2
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,CAPAS,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,59,129.8,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,59,129.8,2.2
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,BOSSA NOVA,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,175,385.0,2.2
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,BOSSA NOVA,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,35,77.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-05-29,114,250.8,2.2
não especificado,COLEÇÃO 2025,AVULSO,BOSSA NOVA/MOSTRUÁRIO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-06,552,450.0,0.82
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-06,59,129.8,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-06,219,450.0,2.05
não especificado,MELISSA,2024,PROTÓTIPOS,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-06-06,33,6600.0,200.0
não especificado,COLEÇÃO 2025,COLEÇÃO 2025,CAPAS,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-11-06,900,450.0,0.5
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-11-06,320,450.0,1.41
não especificado,MELISSA,2024,PROTÓTIPOS,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-11-06,35,77.0,2.2
não especificado,MELISSA,2024,PROTÓTIPOS,VERNIZ,VERNIZ LOCALIZADO,2024-11-06,35,220.0,6.29
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-11-06,1,200.0,200.0
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-11-06,427,450.0,1.05
7165,ASTRAL,COLEÇÃO 2025,ECLIPSE,HOT,HOT STAMPING,2024-06-19,1300,1950.0,1.5
5826,ASTRAL,COLEÇÃO 2025,ECLIPSE,HOT,HOT STAMPING,2024-06-19,1200,1800.0,1.5
6991,ASTRAL,COLEÇÃO 2025,MARÉ,HOT,HOT STAMPING,2024-06-19,1240,1860.0,1.5
6182,MELISSA,COLEÇÃO 2025,CAMINHO DAS ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2024-06-19,1500,330.0,0.22
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-06-19,1,200.0,200.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,2024-06-19,4120,2051.76,0.5
não especificado,POLEN,COLEÇÃO 2024,,LAMINAÇÃO,LAM. FOSCA FR,2024-06-19,1680,836.64,0.5
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,2024-06-19,7020,4345.38,0.62
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-19,260,450.0,1.73
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-19,235,450.0,1.91
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-19,40,88.0,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-25,129,283.8,2.2
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-06-25,12,26.4,2.2
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,A/B,LAMINAÇÃO,LAM. FOSCA FR,2024-06-25,37120,22977.28,0.62
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2024-06-25,860,423.12,0.49
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,B9/B0/C2,LAMINAÇÃO,LAM. FOSCA FR,2024-06-25,5550,3435.45,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,B8/C1,LAMINAÇÃO,LAM. FOSCA FR,2024-06-25,3890,1972.23,0.51
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C5,LAMINAÇÃO,LAM. FOSCA FR,2024-06-25,1320,817.08,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C5,VERNIZ,VERNIZ LOCALIZADO,2024-06-25,1320,330.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-06-25,1,230.0,230.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C3,LAMINAÇÃO,LAM. FOSCA FR,2024-06-25,2300,1423.7,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C3,VERNIZ,VERNIZ LOCALIZADO,2024-06-25,2300,575.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-06-25,1,230.0,230.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C4,LAMINAÇÃO,LAM. FOSCA FR,2024-06-25,3400,2104.6,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,C4,VERNIZ,VERNIZ LOCALIZADO,2024-06-25,3400,850.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-06-25,1,230.0,230.0
5963,MELISSA,COLEÇÃO 2025,,VERNIZ,VERNIZ LOCALIZADO,2024-06-25,1260,302.4,0.24
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-06-25,1,220.0,220.0
6380,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-25,1240,1860.0,1.5
5963,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-25,1250,1875.0,1.5
6373,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-25,1300,1950.0,1.5
7097,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-25,1250,350.0,0.28
6182,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-25,480,350.0,0.73
7448,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-25,1200,1800.0,1.5
6274,BOSSA NOVA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-25,1150,851.0,0.74
não especificado,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-25,1240,917.6,0.74
6755,ASTRAL,COLEÇÃO 2025,,HOT,HOT STAMPING,2024-06-25,1240,1860.0,1.5
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-04-07,2160,753.84,0.35
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-04-07,550,450.0,0.82
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,D3/D4/D6,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,4900,3033.1,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,D8,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,1360,841.84,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,3150,1291.5,0.41
não especificado,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2024-04-07,20,44.0,2.2
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,D7/E1/E2/E3,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,4600,2332.2,0.51
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,D9,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,1570,971.83,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,E4,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,1300,659.1,0.51
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,E4,VERNIZ,VERNIZ LOCALIZADO,2024-04-07,1300,312.0,0.24
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-04-07,1,220.0,220.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,D2,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,1500,928.5,0.62
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,D2,VERNIZ,VERNIZ LOCALIZADO,2024-04-07,1500,375.0,0.25
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-04-07,1,230.0,230.0
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,,LAMINAÇÃO,LAM. FOSCA FR,2024-04-07,1500,760.5,0.51
não especificado,COLEÇÃO 2024,COLEÇÃO 2024,,VERNIZ,VERNIZ LOCALIZADO,2024-04-07,1500,360.0,0.24
não especificado,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,2024-04-07,1,220.0,220.0
